seascape;village;years_village;age;education_level;religion;hh_head;gender;social_network;group_hh_size.total;primary_livelihood;fishing_primary_livelihood;num_livelihoods_hh;trust_community;trust_village_leaders;trust_mgmt;trust_NGOs;trust_government;mgmt_community.benefits_domain_1;mgmt_community.benefits_category_1;mgmt_community.costs_domain_1;mgmt_community.costs_category_1;mgmt_community.impact;mgmt_community.effect_yn_2;mgmt_support;participation;fairness_decision_making;conflict_frequency;life_satisfaction_2;life_satisfaction_causes_1_domain;life_satisfaction_causes_1_category;life_satisfaction_causes_2_domain;life_satisfaction_causes_2_category;life_satisfaction_causes_3_domain;life_satisfaction_causes_3_category;type_mgmt
Northwest;Ratapenjke;18;60;some_middle_school;Muslim;no;female;0;2;pas d'activite;no;1;about_half_half;trust_all;NA;about_half_half;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;7;38;some_middle_school;Catholic;yes;male;1;3;Personnel d'un Hotel;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;7;38;some_middle_school;Catholic;yes;male;1;3;Personnel d'un Hotel;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Northwest;Amporaha;6;29;some_primary;Muslim;yes;female;NA;1;personnelle d'un hotel (Serveuse);no;1;NA;NA;NA;NA;NA;social;social capital and cohesion;NA;NA;very_good;yes;very_supportive;not_involved;don_t_know;don_t_know;better;social;social capital and cohesion;NA;NA;NA;NA;mpa
Northwest;Amporaha;6;29;some_primary;Muslim;yes;female;NA;1;personnelle d'un hotel (Serveuse);no;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;very_good;yes;very_supportive;not_involved;don_t_know;don_t_know;better;NA;NA;NA;NA;NA;NA;mpa
Southwest;Salary nord 1;46;46;primary_completed;Protestant;no;female;1;7;remittances;yes;2;trust_all;trust_more_people;trust_more_people;trust_more_people;about_half_half;economic;economic wealth;governance;rights and access;neutral;yes;supportive;not_involved;don_t_know;don_t_know;a_lot_worse;health;food security;economy;livelihoods;health;connection to nature;mpa
Southwest;Salary nord 1;46;46;primary_completed;Protestant;no;female;1;7;remittances;yes;2;trust_all;trust_more_people;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;neutral;yes;supportive;not_involved;don_t_know;don_t_know;a_lot_worse;NA;NA;health;food security;NA;NA;mpa
Northwest;Nosy Iranja;1;37;secondary_completed;Catholic;yes;male;NA;4;Restoration (hotel);no;2;trust_all;trust_all;NA;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;no;supportive;passive;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;1;37;secondary_completed;Catholic;yes;male;NA;4;Restoration (hotel);no;2;trust_all;trust_all;NA;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;no;supportive;passive;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;62;62;secondary_completed;Protestant;yes;male;1;9;salaried_employment;no;3;trust_more_people;trust_all;about_half_half;distrust_more_people;trust_all;economy;economic wealth;NA;NA;good;yes;supportive;leadership_role;fair;no_conflict;better;economy;livelihoods;health;food security;NA;NA;mpa
Southwest;Andravona;7;31;secondary_completed;Catholic;yes;male;2;10;salaried_employment;no;2;trust_more_people;trust_all;about_half_half;trust_more_people;distrust_more_people;NA;NA;NA;NA;very_good;no;very_supportive;leadership_role;very_fair;no_conflict;better;economy;employment;NA;NA;NA;NA;mpa
Southwest;Andravona;62;62;secondary_completed;Protestant;yes;male;1;9;salaried_employment;no;3;trust_more_people;trust_all;about_half_half;distrust_more_people;trust_all;governance;rights and access;NA;NA;good;yes;supportive;leadership_role;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;7;31;secondary_completed;Catholic;yes;male;2;10;salaried_employment;no;2;trust_more_people;trust_all;about_half_half;trust_more_people;distrust_more_people;NA;NA;NA;NA;very_good;no;very_supportive;leadership_role;very_fair;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marimbe;9;36;primary_completed;Muslim;no;female;1;4;salaried_employment;no;4;trust_more_people;trust_more_people;NA;trust_more_people;trust_more_people;economy;economic wealth;NA;NA;very_good;yes;very_supportive;active;very_fair;no_conflict;a_lot_better;economy;economic wealth;economy;employment;NA;NA;mpa
Northwest;Marimbe;26;26;some_primary;Muslim;yes;male;0;2;salaried_employment;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;neutral;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marimbe;9;36;primary_completed;Muslim;no;female;1;4;salaried_employment;no;4;trust_more_people;trust_more_people;NA;trust_more_people;trust_more_people;NA;NA;NA;NA;very_good;yes;very_supportive;active;very_fair;no_conflict;a_lot_better;NA;NA;economy;economic wealth;NA;NA;mpa
Northwest;Marimbe;26;26;some_primary;Muslim;yes;male;0;2;salaried_employment;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;neutral;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marotogny;4;22;some_post_secondary;none;yes;female;0;3;salaried_employment;no;3;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;passive;neither;no_conflict;better;economy;livelihoods;NA;NA;NA;NA;mpa
Northwest;Marotogny;1;34;secondary_completed;Muslim;yes;male;1;4;salaried_employment;no;1;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;very_supportive;not_involved;neither;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marotogny;2;32;some_post_secondary;Catholic;yes;female;0;1;salaried_employment;no;1;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marotogny;4;22;some_post_secondary;none;yes;female;0;3;salaried_employment;no;3;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;passive;neither;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marotogny;1;34;secondary_completed;Muslim;yes;male;1;4;salaried_employment;no;1;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;very_supportive;not_involved;neither;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marotogny;2;32;some_post_secondary;Catholic;yes;female;0;1;salaried_employment;no;1;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;9;30;some_secondary;none;yes;male;0;3;salaried_employment;no;2;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;unsupportive;passive;unfair;don_t_know;worse;economy;employment;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;9;30;some_secondary;none;yes;male;0;3;salaried_employment;no;2;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;unsupportive;passive;unfair;don_t_know;worse;NA;NA;NA;NA;NA;NA;mpa
Northwest;Ratapenjke;1;32;some_post_secondary;Loterana;no;female;0;2;salaried_employment;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mpa
Northwest;Ratapenjke;3;26;some_secondary;arapilazantsara;no;female;4;4;salaried_employment;no;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;not_involved;very_fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Ratapenjke;NA;24;secondary_completed;aram-pilazantsara;yes;male;1;1;salaried_employment;no;1;trust_all;trust_all;NA;about_half_half;trust_all;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Ratapenjke;1;32;some_post_secondary;Loterana;no;female;0;2;salaried_employment;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mpa
Northwest;Ratapenjke;3;26;some_secondary;arapilazantsara;no;female;4;4;salaried_employment;no;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;not_involved;very_fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Ratapenjke;NA;24;secondary_completed;aram-pilazantsara;yes;male;1;1;salaried_employment;no;1;trust_all;trust_all;NA;about_half_half;trust_all;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Salary nord 1;1;43;some_secondary;FLM;yes;male;1;8;salaried_employment;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;health;food security;NA;NA;very_good;yes;very_supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Salary nord 1;56;56;middle_school_completed;rhema;yes;male;1;10;salaried_employment;no;3;trust_more_people;not_at_all;trust_all;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;unsupportive;passive;neither;weekly;better;social;education and knowledge;governance;local institutions;NA;NA;mpa
Southwest;Salary nord 1;1;43;some_secondary;FLM;yes;male;1;8;salaried_employment;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;very_good;yes;very_supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Salary nord 1;56;56;middle_school_completed;rhema;yes;male;1;10;salaried_employment;no;3;trust_more_people;not_at_all;trust_all;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;unsupportive;passive;neither;weekly;better;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marotogny;4;24;some_middle_school;ensemble de dieu;yes;male;1;3;tourism;no;1;trust_more_people;trust_more_people;NA;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;no;neutral;passive;neither;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marotogny;4;24;some_middle_school;ensemble de dieu;yes;male;1;3;tourism;no;1;trust_more_people;trust_more_people;NA;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;no;neutral;passive;neither;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;9;42;primary_completed;Muslim;yes;male;0;6;tourism;no;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;passive;fair;no_conflict;better;economy;livelihoods;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;37;50;NA;NA;yes;female;1;2;tourism;no;1;NA;NA;NA;NA;NA;NA;NA;economy;employment;bad;yes;neutral;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;1;41;primary_completed;none;no;female;NA;4;tourism;no;2;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;NA;not_involved;NA;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;4;33;some_middle_school;Catholic;yes;female;2;1;tourism;no;1;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;9;42;primary_completed;Muslim;yes;male;0;6;tourism;no;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;passive;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;37;50;NA;NA;yes;female;1;2;tourism;no;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;bad;yes;neutral;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;1;41;primary_completed;none;no;female;NA;4;tourism;no;2;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;NA;not_involved;NA;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;4;33;some_middle_school;Catholic;yes;female;2;1;tourism;no;1;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mpa
Northwest;Ratapenjke;80;80;NA;Muslim;no;female;0;6;tourism;no;3;trust_all;trust_all;NA;NA;trust_all;NA;NA;NA;NA;NA;no;very_supportive;not_involved;fair;no_conflict;better;economy;livelihoods;economy;economic wealth;NA;NA;mpa
Northwest;Ratapenjke;80;80;NA;Muslim;no;female;0;6;tourism;no;3;trust_all;trust_all;NA;NA;trust_all;NA;NA;NA;NA;NA;no;very_supportive;not_involved;fair;no_conflict;better;NA;NA;economy;employment;NA;NA;mpa
Northwest;Amporaha;42;42;some_primary;NA;yes;male;NA;1;Transporteur;no;1;trust_all;trust_all;trust_all;NA;trust_all;NA;NA;NA;NA;NA;no;neutral;not_involved;don_t_know;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Amporaha;42;42;some_primary;NA;yes;male;NA;1;Transporteur;no;1;trust_all;trust_all;trust_all;NA;trust_all;NA;NA;NA;NA;NA;no;neutral;not_involved;don_t_know;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Nosy Iranja;28;28;some_primary;none;yes;male;0;1;Transporteur;no;1;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;no_conflict;better;economy;livelihoods;health;food security;NA;NA;mpa
Northwest;Nosy Iranja;28;28;some_primary;none;yes;male;0;1;Transporteur;no;1;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Northwest;Amporaha;48;48;primary_completed;none;yes;male;0;7;transporteur pirogue;no;3;trust_all;trust_all;NA;about_half_half;trust_all;NA;NA;NA;NA;NA;no;neutral;not_involved;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Amporaha;48;48;primary_completed;none;yes;male;0;7;transporteur pirogue;no;3;trust_all;trust_all;NA;about_half_half;trust_all;NA;NA;NA;NA;NA;no;neutral;not_involved;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Amporaha;8;43;some_primary;Protestant;yes;male;1;3;trasport maritime;no;2;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;neutral;not_involved;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Amporaha;8;43;some_primary;Protestant;yes;male;1;3;trasport maritime;no;2;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;neutral;not_involved;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Northwest;Marimbe;37;37;NA;Muslim;yes;female;1;6;Travail dans un hotel;no;2;about_half_half;trust_more_people;NA;trust_more_people;trust_all;NA;NA;NA;NA;NA;NA;neutral;passive;don_t_know;less_than_once_year;worse;NA;NA;economy;livelihoods;NA;NA;mpa
Northwest;Marimbe;37;37;NA;Muslim;yes;female;1;6;Travail dans un hotel;no;2;about_half_half;trust_more_people;NA;trust_more_people;trust_all;NA;NA;NA;NA;NA;NA;neutral;passive;don_t_know;less_than_once_year;worse;NA;NA;NA;NA;NA;NA;mpa
Northwest;Sakatia;8;29;primary_completed;Catholic;no;female;1;5;agriculture;no;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;no;supportive;passive;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Sakatia;8;29;primary_completed;Catholic;no;female;1;5;agriculture;no;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;no;supportive;passive;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;NA;29;some_middle_school;Catholic;yes;male;0;1;aquaculture;no;3;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;health;food security;NA;NA;good;yes;supportive;not_involved;very_fair;no_conflict;better;economy;material wealth;health;emotional health;NA;NA;no_mgmt
Southwest;Ambatomilo;9;20;some_primary;NA;no;female;2;4;aquaculture;no;3;about_half_half;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;not_involved;neither;don_t_know;better;economy;livelihoods;economy;employment;NA;NA;no_mgmt
Southwest;Ambatomilo;36;36;NA;Catholic;yes;male;NA;4;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;health;food security;economy;material wealth;good;yes;neutral;active;fair;no_conflict;no_change;health;emotional health;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;22;35;some_primary;Protestant;yes;male;NA;7;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;economy;material wealth;neutral;yes;supportive;active;fair;no_conflict;better;health;emotional health;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;36;36;primary_completed;Catholic;no;female;1;4;aquaculture;no;2;distrust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;neutral;active;unfair;no_conflict;better;health;emotional health;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;25;25;NA;NA;yes;male;NA;3;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;active;fair;no_conflict;no_change;health;emotional health;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;35;35;some_primary;Catholic;yes;male;NA;4;aquaculture;no;3;distrust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;unsupportive;passive;fair;no_conflict;worse;health;food security;governance;local institutions;NA;NA;no_mgmt
Southwest;Ambatomilo;12;29;some_middle_school;Catholic;no;female;1;4;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;health;food security;NA;NA;very_good;yes;supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;36;36;primary_completed;Catholic;no;female;2;6;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_all;trust_more_people;NA;NA;NA;NA;NA;NA;neutral;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;34;34;some_primary;Catholic;no;female;2;8;aquaculture;no;3;about_half_half;trust_more_people;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;supportive;active;neither;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;60;60;some_primary;Catholic;no;female;1;5;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;active;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;NA;30;some_secondary;Catholic;no;female;2;4;aquaculture;no;3;trust_all;trust_all;trust_all;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;NA;27;some_middle_school;Catholic;no;female;1;5;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;NA;29;some_middle_school;Catholic;yes;male;0;1;aquaculture;no;3;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;good;yes;supportive;not_involved;very_fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;9;20;some_primary;NA;no;female;2;4;aquaculture;no;3;about_half_half;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;not_involved;neither;don_t_know;better;NA;NA;economy;livelihoods;NA;NA;no_mgmt
Southwest;Ambatomilo;36;36;NA;Catholic;yes;male;NA;4;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;good;yes;neutral;active;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;22;35;some_primary;Protestant;yes;male;NA;7;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;neutral;yes;supportive;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;36;36;primary_completed;Catholic;no;female;1;4;aquaculture;no;2;distrust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;neutral;active;unfair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;25;25;NA;NA;yes;male;NA;3;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;active;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;35;35;some_primary;Catholic;yes;male;NA;4;aquaculture;no;3;distrust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;unsupportive;passive;fair;no_conflict;worse;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;12;29;some_middle_school;Catholic;no;female;1;4;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;governance;rights and access;NA;NA;very_good;yes;supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;36;36;primary_completed;Catholic;no;female;2;6;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_all;trust_more_people;NA;NA;NA;NA;NA;NA;neutral;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;34;34;some_primary;Catholic;no;female;2;8;aquaculture;no;3;about_half_half;trust_more_people;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;supportive;active;neither;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;60;60;some_primary;Catholic;no;female;1;5;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;active;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;NA;30;some_secondary;Catholic;no;female;2;4;aquaculture;no;3;trust_all;trust_all;trust_all;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Southwest;Ambatomilo;NA;27;some_middle_school;Catholic;no;female;1;5;aquaculture;no;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;8;28;some_middle_school;NA;yes;male;NA;5;artiste (Peintre et sculpture;no;1;about_half_half;about_half_half;NA;NA;distrust_more_people;NA;NA;NA;NA;NA;no;very_supportive;active;fair;no_conflict;better;economy;livelihoods;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;8;28;some_middle_school;NA;yes;male;NA;5;artiste (Peintre et sculpture;no;1;about_half_half;about_half_half;NA;NA;distrust_more_people;NA;NA;NA;NA;NA;no;very_supportive;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;25;25;some_secondary;adventist;yes;male;1;3;cash_crops;no;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;no;supportive;active;neither;less_than_once_year;better;economy;material wealth;economy;material wealth;NA;NA;no_mgmt
Northwest;Anjiabe;18;28;some_middle_school;Catholic;no;female;2;7;cash_crops;no;1;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;no;supportive;active;neither;no_conflict;better;economy;material wealth;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;4;40;some_primary;Fombandrazana;yes;male;1;6;cash_crops;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;neutral;passive;neither;monthly;better;economy;employment;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;21;21;some_middle_school;Fombandrazana;yes;male;0;3;cash_crops;no;3;trust_all;trust_all;NA;trust_all;trust_all;NA;NA;NA;NA;NA;no;very_supportive;passive;very_fair;no_conflict;better;economy;employment;NA;NA;NA;NA;no_mgmt
