respondent_id;country.x;seascape;province;district;village;survey_date;interviewer_NAme;where_from;years_village;age;education_level;clan;religion;marital_status;hh_head;gender;social_network;group_hh_size.adult_males;group_hh_size.adult_females;group_hh_size.male_children;group_hh_size.female_children;group_hh_size.children;group_hh_size.total;primary_livelihood;fishing_primary_livelihood;num_livelihoods_resp;num_livelihoods_hh;fishing_identity;fishing_gears_diversity;gear_rank;catch_normal_day;catch_units;catch_notes;effort_normal_day;cpue;value_normal_day;toUSd2016rate;value_normal_day_USd;num_crew;percent_catch_eat;percent_catch_sell;percent_catch_giveaway;capacity_change.keep_fishing;capacity_change.fish_more;capacity_change.change_grounds;capacity_change.change_gear;capacity_change.fish_less;capacity_change.stop_fishing;capacity_change.other;capacity_change_other;dependence_local_seafood;perception_resource_change;perception_resource_change_describe;perception_resource_change_2;perception_resource_change_describe_2_fra;perception_resource_change_describe_2_eng;human_actions_agency;human_agency;trust_community;trust_village_leaders;trust_mgmt;trust_NGOs;trust_government;rules.places_description;rules.gears_description;rules.times_description;rules.species_description;rules.other_description;rules.places_rule_origin;rules.gears_rule_origin;rules.times_rule_origin;rules.species_rule_origin;rules.other_rule_origin;rules.places_who_created_rules_other;rules.gears_who_created_rules_other;rules.times_who_created_rules_other;rules.species_who_created_rules_other;rules.other_who_created_rules_other;rules.places_poaching_level;rules.gears_poaching_level;rules.times_poaching_level;rules.species_poaching_level;rules.other_poaching_level;mgmt_community.effect_yn;mgmt_community.benefits;mgmt_community.effect_yn_2;mgmt_community.benefits_fra;mgmt_community.benefits_eng;mgmt_community.costs;mgmt_community.costs_fra;mgmt_community.costs_eng;mgmt_community.impact;mgmt_personal.effect_yn;mgmt_personal.benefits;mgmt_personal.effect_yn_2;mgmt_personal.benefits_fra;mgmt_personal.benefits_eng;mgmt_personal.costs;mgmt_personal.costs_fra;mgmt_personal.costs_eng;mgmt_personal.impact;mgmt_who_most_positively;mgmt_who_most_negatively;mgmt_fairness;why_mgmt_fairness;mgmt_effect_catch;mgmt_effect_effort;mgmt_effect_reliability;mgmt_support;why_mgmt_support;participation;political_efficacy;fairness_decision_making;why_fairness_decision_making;conflict_frequency;conflict_frequency_explain;life_satisfaction;life_satisfaction_causes_1;life_satisfaction_2;life_satisfaction_causes_1_fra;life_satisfaction_causes_1_eng;life_satisfaction_causes_1_domain_1;life_satisfaction_causes_1_domain_2;life_satisfaction_causes_1_category_1;life_satisfaction_causes_1_category_2;life_satisfaction_causes_2;life_satisfaction_causes_2_fra;life_satisfaction_causes_2_eng;life_satisfaction_causes_2_domain_1;life_satisfaction_causes_2_domain_2;life_satisfaction_causes_2_category_1;life_satisfaction_causes_2_category_2;life_satisfaction_causes_3;life_satisfaction_causes_3_fra;life_satisfaction_causes_3_eng;life_satisfaction_causes_3_domain_1;life_satisfaction_causes_3_domain_2;life_satisfaction_causes_3_category_1;life_satisfaction_causes_23_category_2;leaving_feeling;capacity_change;capacity_change.b;aXIS_1;aXIS_2;aXIS_3;aXIS_4;aXIS_5;assets.how_many_cooking_pots;assets.how_many_radios;assets.how_many_dvd;assets.how_many_mattresses;assets.how_many_mobile_phones;assets.how_many_smartphone;assets.how_many_indoor_toilets;assets.how_many_electric_fan.1;assets.how_many_piped_water;assets.how_many_washing_machines;assets.how_many_computers;assets.how_many_electric_refrigerators;assets.how_many_goats;assets.how_many_televisions;assets.how_many_satellite_dishs;assets.running_water;roof_material.2;wall_material.2;floor_material.2;electricity.2;boat.2;toilets.2;mode_transport.2;country.y;Num_Infrast
474;Madagascar;Southwest;Toliara II;Tulear 2;Salary nord 1;23/11/2016;Tombozafy Velonera;this_country;16;43;middle_school_completed;Masokoro;Protestant;single;yes;female;1;1;4;1;1;2;7;farming;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;decreasing;Pas precipitation et augmentation de nombre de pecheurs;decreasing;augmentation du nombre de pecheurs, pas de precipitation;increase in the number of fishermen, no rain;yes;programmation de la periode de fermeture;trust_more_people;trust_all;trust_more_people;trust_more_people;trust_more_people;pendant la preriode de fermeture cette zone sont inerdit aux peches:belamera ,anjokozoko;Les engins dont l'utilisation interdit: filet a petites mailles, Moustiquaires;Fermeture nationale:pour les poulpe(15 decembre na15 fevrier );Les animaux dont la capture est strictement interdite: baleine, Tortue;NA;NGO;NGO and government;NGO and government;NGO and government;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;yes;augmentation de produits pendant la periode d'ouverture;yes;augmentation des produits lors de l'ouverture de la reserve;increase in products quantity during the fishing season in the reserve;L a vie rend difficile pendant la fermeture;vie difficile pendant la fermeture;difficult life when the reserve is closed;good;yes;augmentation de produits pendant la periode d'ouverture et grandes tailles un poulpe peut atteindre jusqu'a 20 kg;yes;augmentation des produits pendant la periode d'ouverture, poulpes de grande taille pouvant atteindre jusqu'a 20 kg;increase in the number of products during the fishing season in the reserve;triste;triste;sad;good;la communaute locale : ils vivent aux ressources marins;rien car ils vivent aux ressources marins;unfair;car ce qui ont de materiel plus perfomant qui gagne plus;somewhat_more;harder;somewhat_less_reliable;supportive;les revenu augmentent la periode d'ouverture;active;somewhat_agree;fair;ce sont des accords de la masse;no_conflict;NA;better;Facile liquidation de marchandise;better;Facile liquidation de marchandise;easy to sell our products;economic;NA;economic wealth;;agriculture est bonne;agriculture est bonne;agriculture is good;economic;economic;employment;livelihoods;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;-0.126837666046161;0.101754130588401;-0.0071867579961929;-0.0510997547672533;0.0837673907581345;>1;0;0;1;1;0;0;0;0;0;0;0;>10;0;0;no;thach;wood;cement;battery;no_motor;no_toilet;no_transport;Madagascar;9
14;Madagascar;Northwest;Nosy be;Nosy be;Anjiabe;06/12/2016;datsune;coastal_area_other;8;43;some_middle_school;Sakalava;Fombandrazana;married;yes;male;0;1;1;1;3;4;6;fishing_gleaning;yes;3;3;somewhat_agree;1;mesh_gill_net_below5;80;bundles;NA;8;NA;320000;3137.618;101.9881961;4;2;98;0;true;false;true;false;false;false;false;NA;more_than_once_day;decreasing;il y a une augmentation des personnes qui utilisent le filet;decreasing;augmentation du nombre de pecheurs utilisant le filet;increase in number of fishermen using nets;yes;creer les saisons de fermeture, on verifie le maille d'une filet;NA;NA;NA;NA;NA;a cotes des rocher;filet bekobay et senne (crevette);Je ne sais pas;Tortue de mer, Requin, balene;je ne sais pas;NGO;NGO;don_t_know;NGO;don_t_know;NA;NA;NA;NA;NA;no_one;a_few;dont_know;no_one;dont_know;yes;je n'allais pas plus loins pour faire la peche;yes;je n'allais pas plus loins pour pecher;I didn't go too far to fish;aucune;aucun;none;very_good;yes;il y a une changement des produits de poisson;yes;changement des produits de poisson;change in fish products;aucune;aucun;none;very_good;pecheur;pas de personne affectes;very_fair;car tout les personnes sont les memes;somewhat_more;neither;somewhat_more_reliable;supportive;nous esperons que cette gestion nous aidons sur la vie;active;neither;fair;car les resources marines ont besoins de protection;no_conflict;NA;better;il y a une augmentation de mon prise de poisson;better;il y a une augmentation de mon prise de poisson;increase in fish catch;economic;health;livelihoods;food security;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;change_grounds;yes;-0.0582252514575959;0.15135524578345;-0.0631281051302037;-0.00774003771200049;-0.00785949422136474;>1;1;0;>1;>1;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;battery;no_motor;no_toilet;no_transport;Madagascar;9
358;Madagascar;Southwest;Toliara II;Tulear 2;Salary nord 1;23/11/2016;Tombozafy Velonera;this_district;14;43;some_primary;Vezo;Protestant;married;yes;male;1;1;1;1;1;2;4;fishing_gleaning;yes;2;2;somewhat_agree;4;mesh_gill_net_below5;50;kgs;NA;5;NA;150000;3137.618;47.80696694;3;10;90;0;false;false;true;false;false;false;false;NA;once_per_day;increasing;Il y a des paysans qui pratiquent l' agriculture et les pecheurs n' utilise pas les engins destructeurs;increasing;des paysans pratiquent l'agriculture, pecheurs n' utilisent pas les engins destructeurs;farmers are cultivating, fishermen don't use destructive gears;yes;developpement de l'agriculture et suivre les lois appliques;trust_more_people;trust_all;trust_more_people;trust_all;about_half_half;noyau dur : dans cette zone la pehe interdit :anjokozoko,ambohoriaka;Les engins dont l'utilisation interdit: filet a petites mailles, Moustiquaires,filet pour tortue de mer;fermeture reserve : poulpes :15 decembre -15 fevrier et Lanoro: 1 novembre namars;Les animaux dont la capture est strictement interdite: baleine, Tortue;NA;fishers_local_users and NGO;government;NGO and government;government;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;yes;augmentation les produits prises par jours et la nourriture;yes;augmentation des prises de peche et des produits par jour, augmentation de la nourriture;increase in the number of fish catch per day, increase in food income;rien;aucun;none;very_good;yes;La communaute est courant le programme d___?__?_ouverture de la reserve;yes;La communaute est courant le programme d'ouverture de la reserve;the community is aware of the  program of the fishing period in the reserve;rien;aucun;none;very_good;Pecheurs : prise des produits de mer par jours chaque fois viennent de la peche et collecteurs :recoivent grand quantite des produits;rien: ils dependent aux produits de la mer;fair;ils ont eu a partir leurs propre moyen;a_lot_more;easier;somewhat_less_reliable;supportive;rendre nos plus meilleur;active;somewhat_agree;very_fair;ils ont accepte ensemble la decision;NA;NA;better;Ma femme travaille ensemble avec moi;better;Ma femme travaille ensemble avec moi;my wife is working with me;economic;NA;employment;NA;Les produits prise par jours sont bonne;Les produits prise par jours sont bonne;products are good;economic;health;livelihoods;food security;NA;NA;NA;NA;NA;NA;NA;sad;change_grounds;yes;-0.0481453979826727;0.115749425089727;0.0118247499306417;0.150912140284705;0.162321978969402;>1;1;0;1;1;0;0;0;0;0;0;0;>1;0;0;yes;thach;thach;dirt;solar;no_motor;dry_toilet;no_transport;Madagascar;9
212;Madagascar;Northwest;Ambanja;Ambandja;Nosy Iranja;11/12/2016;alban;coastal_area_other;18;43;some_middle_school;Sakalava;Catholic;married;yes;male;2;1;2;4;3;7;10;fishing_gleaning;yes;1;1;strongly_disagree;1;other_1;2;kgs;ici on parle de concombre de mer, c'est la prise par individue, mais non pas pour les equipages;8;NA;2,00E+05;3137.618;63.74262259;8;0;100;0;false;false;true;false;false;true;false;NA;more_than_once_week;no_change;NA;no_change;NA;NA;yes;pour la gestion, les reglement doit etre ferme (sur la periode de la fermeture);trust_all;trust_all;NA;trust_all;trust_all;je ne sais pas;bouteille et vovou;jeudi, et la periode de la fermeture (septembre-octobre);tortue de mer;n'y a pas;NA;fishers_local_users and government and other;fishers_local_users and other;government;NA;NA;tradition (tabou) pour le vovou (casier, NAsse, ...);jeudi, c'est tabou pour le plonger;NA;NA;NA;no_one;no_one;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;yes;pendant la periode d'ouveture, les produit augmente beaucoup.;yes;pendant la periode d'ouveture, les produit augmente beaucoup.;increase in products quantity during the fishing season in the reserve;n'y a pas;aucun;none;very_good;toute les communautes;personne;very_fair;tous le monde beneficier;somewhat_more;neither;somewhat_more_reliable;supportive;NA;active;strongly_agree;very_fair;NA;no_conflict;NA;better;NA;better;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;stop_fishing;NA;0.0714357941146303;0.329872997811739;-0.0953610994812211;0.0281677702415291;-0.0863170275033508;>1;1;1;>1;1;0;0;1;0;0;0;0;>1;1;0;no;thach;thach;wood;generator;no_motor;no_toilet;no_transport;Madagascar;6
1057;Madagascar;Northwest;Nosy be;Nosy be;Sakatia;14/12/2016;RalaIbozaka Herilala Paul;this_village;NA;43;some_primary;Sakalava;NA;married;yes;male;1;1;1;3;2;5;7;MaNAmboatra lakaNA , Miasa vovo;yes;2;2;strongly_agree;1;hand_line_inshore;2;bundles;NA;7;NA;NA;3137.618;NA;NA;100;NA;NA;false;true;false;false;false;false;false;NA;once_per_day;decreasing_a_lot;cette il n'y presque pas de poisson;decreasing_a_lot;tres peu de poissons cette annee;very few fish this year;;;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;fish_more;yes;0.171214100355831;0.157163161422255;0.0279527071412735;-0.111539580720106;0.102263533414914;>1;1;1;>1;>1;0;0;0;0;0;0;0;0;0;0;yes;metal;wood;cement;solar;no_motor;no_toilet;no_transport;Madagascar;8
633;Madagascar;Southwest;Soariake;Tulear 2;Salary nord 1;23/11/2016;Felicien;this_district;1;43;some_secondary;Vezo;FLM;married;yes;male;1;1;1;4;2;6;8;salaried_employment;no;2;2;somewhat_agree;4;hand_spear;3;kgs;NA;5;NA;6000;3137.618;1.912278678;1;40;60;NA;false;false;true;false;false;false;false;NA;more_than_once_day;decreasing;existance de la peche au poison;decreasing;existence de la peche au poison;there are fishing activities;yes;il faut arreter la peche au poison;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;reserve temporaire et permanent;filet a petites mailles, peche a poison;Fermeture des langoustes: oct naJan;Tortue marine;NA;NGO and government;NGO and government;NGO and government;NGO and government;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;yes;On mange de poisson tres souvent, abondance des poissons;yes;abondance des poissons, on en mange tres souvent;many fish, we eat fish very often;NA;NA;NA;very_good;yes;Les ressources marines du village sont biens conservees, pas comme celles du Sud;yes;conservation des ressources marines du cillage, pas comme celles du Sud;conservation of marine resources, not like in the South;NA;NA;NA;very_good;tous les villageois;ceux qui n'ont pas l'habitude de respecter les lois en vigueurs;fair;tout le monde peut jouire des benefices;a_lot_more;don_t_know;somewhat_more_reliable;very_supportive;ameliore les produits, tant en qualite qu'en quantite;not_involved;somewhat_agree;fair;indispensable pour le bien de tous;don_t_know;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;change_grounds;yes;0.00513638826506475;0.0564344475760384;0.0680171696162006;-0.148332907328264;0.103066461679657;>1;0;0;1;>1;0;0;0;0;0;0;0;>1;0;0;no;metal;cement;cement;solar;no_motor;no_toilet;bicycle;Madagascar;9
1595;Madagascar;Northwest;Ambanja;Ambandja;Amporaha;10/12/2016;alban;this_country;8;43;some_primary;Tsimiety;Protestant;married;yes;male;1;1;1;0;1;1;3;trasport maritime;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;once_per_week;decreasing_a_lot;beaucoup de pecheurs etrangers qui viennent traveiller ici chez nous.;decreasing_a_lot;beaucoup de pecheurs etrangers viennent travailler ici;lots of foreign fishermen are coming to work here;no;je ne sais pas;trust_all;trust_all;NA;trust_all;trust_all;je ne sais pas;je ne sais pas;je ne sais pas;je ne sais pas;je ne sais pas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;personne;personne;don_t_know;NA;a_lot_less;don_t_know;don_t_know;neutral;NA;not_involved;strongly_disagree;don_t_know;NA;no_conflict;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;NA;NA;-0.205758288825062;0.059618010779404;0.0343969741072574;-0.00788924401089731;-0.032163695507072;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;none;no_motor;no_toilet;no_transport;Madagascar;2
316;Madagascar;Southwest;Soariake;Tulear 2;Tsandamba;09/12/2016;Laurence Hubertine;this_village;43;43;primary_completed;Vezo;Catholic;married;no;female;NA;5;3;2;NA;#VALEUR!;10;fishing_gleaning;yes;1;1;somewhat_disagree;1;mesh_gill_net_below5;20;kgs;NA;4;NA;60000;3137.618;19.12278678;3;10;90;NA;false;true;false;false;false;false;false;NA;more_than_once_day;decreasing;beaucoup de personne qui peche;decreasing;beaucoup de pecheurs;lots of fishermen;yes;reserve;distrust_more_people;about_half_half;about_half_half;trust_more_people;about_half_half;reserve temporaire= abadika, ankiahia;peche au poison, senne de plage;octobre a janvier= crevette, langouste, poulpe;tortue de mer, baleine, dauphin, requin blanc;NA;NGO and government;NGO and government;NGO and government;NGO and government;NA;NA;NA;NA;NA;rien;no_one;no_one;no_one;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;yes;beaucoup de produits;yes;beaucoup de produits;many products;vali-bato;vali-bato;vali-bato;neutral;collecteur= beaucoup de produits;pecheur= pas changer la vie;don_t_know;NA;somewhat_less;harder;no_change;unsupportive;l'association declare la pauvrete au niveau de vie du communaute;passive;somewhat_disagree;fair;la volonte;no_conflict;NA;worse;pas de produits;worse;pas de produit;no products;health;NA;food security;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;fish_more;yes;-0.108964419948243;-0.00182709157299068;0.0868529104214291;-0.124333536838023;0.0437143410087309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;thach;NA;cement;solar;no_motor;no_toilet;no_transport;Madagascar;8
13;Madagascar;Northwest;Nosy be;Nosy be;Sakatia;14/12/2016;Gaillord;this_district;18;43;primary_completed;Sakalava;NA;married;no;female;NA;1;1;NA;1;#VALEUR!;3;Gardien;no;3;3;somewhat_agree;1;mosquito_nets;10;bundles;Poisson;2;NA;5000;3137.618;1.593565565;NA;75;25;NA;false;false;false;false;true;false;false;NA;more_than_once_week;NA;beaucoup de pecheurs pechent ici;NA;beaucoup de pecheurs pechent ici;lots of fishermen are fishing here;NA;NA;NA;NA;NA;NA;NA;NA;Filet Kaoko be;NA;Tortue de mer;NA;NA;government;NA;government;NA;NA;NA;NA;NA;NA;NA;about_half;NA;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;Les membres de cLb;personne;unfair;les gestionnaires gerent les ressources de facon injuste;no_change;harder;somewhat_less_reliable;supportive;NA;passive;somewhat_disagree;unfair;c'est pas tout le monde qui est suivi;no_conflict;NA;worse;Y a pas assez de terre pour cultiver;worse;Y a pas assez de terre pour cultiver;not enough land to grow crops;economic;NA;livelihoods;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;fish_less;yes;-0.135099984420989;0.000784974931258388;0.0185389657717151;0.0541398333625342;-0.0918371887048065;>1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;none;no_boat;no_toilet;no_transport;Madagascar;8
547;Madagascar;Northwest;Ambilobe;Ambilobe;andravorogna;25/11/2016;armel;this_village;15;43;some_primary;antakarana;Muslim;married;no;female;1;1;1;1;1;2;4;farming;no;4;4;neither;2;other_1;20;bundles;Poisson;NA;NA;35000;3137.618;11.15495895;NA;10;90;0;true;false;false;false;false;false;false;NA;once_per_day;decreasing;Les nombres ont considerablement augmente, et les materielles et les techniques n'ont pas change;decreasing;augmentation du nombre, materiels et techniques n'ont pas change;increase in resources number, fishing gearss and fishing methods haven't changed;yes;geres les populations de poisson, creation de reserve;about_half_half;about_half_half;NA;about_half_half;trust_more_people;zone geres par WCS;Filet de maille a petite taille;NA;Tortue de mer;NA;NGO;NGO;NA;NGO;NA;NA;NA;NA;NA;NA;no_one;no_one;NA;no_one;NA;no;rien;no;rien;NA;rien;aucun;none;neutral;no;rien;no;aucun;none;rien;aucun;none;neutral;les personnels de WCS, Moussa;Plongeurs en bouteilles;neither;Pas trop d'effet sur la vie de communaute;no_change;neither;no_change;neutral;Parce que suis pas dependant a la peche;not_involved;somewhat_disagree;fair;parce que les ressources ont beaucoup diminue;don_t_know;NA;better;On a assez a manger;better;On a assez a manger;we have enough food;health;NA;food security;NA;Suis ardent;Suis ardent;I am fierce;cultural;NA;cultural identity;NA;NA;NA;NA;NA;NA;NA;NA;very_sad;keep_fishing;no;-0.114803144010178;0.148578829519645;-0.121998269225373;-0.00437392460237692;0.0579033677529243;>10;1;0;>1;1;0;0;0;0;0;0;0;>10;0;0;no;thach;thach;dirt;battery;no_motor;no_toilet;no_transport;Madagascar;4
821;Madagascar;Southwest;Toliara II;Tulear 2;Tsifota;14/12/2016;Felicien;this_village;NA;43;some_primary;Vezo;Protestant;married;yes;male;1;1;3;2;2;4;8;fishing_gleaning;yes;2;2;somewhat_agree;4;spear_gun;10;kgs;NA;6;NA;20000;3137.618;6.374262259;NA;10;90;NA;false;false;true;false;false;false;false;NA;once_per_day;decreasing_a_lot;les generations d'aujourd'hui pechent trop, les materiels utilises sont tres nombreux;decreasing_a_lot;les generations d'aujourd'hui pechent trop, les materiels utilises sont tres nombreux;new generations are fishing too much, gears are too numerous;yes;controles les materiels utilises;trust_more_people;trust_more_people;about_half_half;about_half_half;about_half_half;reserve;baramino (fer), senne de plage, peche au poison;NA;tortue marine, baleine, dauphin;NA;NGO;NGO and government;NA;NGO and government;NA;NA;NA;NA;NA;NA;a_few;a_few;NA;a_few;NA;yes;j'ai constate de gros avantage sur la presence de la reserve;yes;gros avantages constates avec la reserve;important benefits are earned with the reserve;NA;NA;NA;good;yes;pour mieux controler les activites en mer;yes;meilleur controle des activites en mer;better control of marine activities;il y a toujous des voleurs au reserve;vols;thefts;good;Fokonolo;NA;don_t_know;NA;somewhat_more;easier;somewhat_more_reliable;supportive;pour la protection de l'environnement marin;active;somewhat_agree;fair;il n' y a aucune dictature;no_conflict;NA;worse;mauvais temps tres frequents;worse;mauvais temps tres frequents;bad weather very often;health;NA;connection to nature;NA;il y a du temps ou la caoture est nulle;il y a du temps ou la caoture est nulle;sometimes fence is bad;economic;NA;material wealth;NA;le niveau de la mar augmente;augmentation du niveau de la mer;rising water levels;;;;;neither;change_grounds;yes;-0.0418575325601756;0.140345320727184;-0.0432534962518723;-0.00906685208380761;0.126991948519281;>1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;no;thach;wood;cement;solar;no_motor;no_toilet;no_transport;Madagascar;8
403;Madagascar;Northeast;Maroantsetra;Maroantsetra;Rantohely Secteur;25/11/2016;Narison Jean Zola;this_country;7;44;some_middle_school;betsileo;Catholic;married;yes;male;NA;1;1;NA;2;#VALEUR!;4;NA;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;decreasing;NA;decreasing;NA;NA;yes;la gestion du ressource marine;trust_more_people;distrust_more_people;about_half_half;trust_all;about_half_half;antsiraka;ramikaoko;NA;tortue de mer;NA;NGO;fishers_local_users;NA;NGO and government;NA;NA;NA;NA;NA;NA;no_one;no_one;NA;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;neutral;yes;bien respecter les ressources marines;yes;bien especter les ressources marines;respect of marine resources;misy fahatsapaNA kely ny fidiram-bola;misy fahatsapaNA kely ny fidiram-bola;there is a bit more income;neutral;les pecheurs;NA;neither;NA;somewhat_more;easier;no_change;supportive;gerer les ressources marine;not_involved;somewhat_disagree;very_fair;augmentation des quantites;no_conflict;NA;better;avoir des enfants;better;avoir des enfants;to have children;social;;social capital and cohesion;;revenus stables;revenus stables;money income are stable;economic;NA;economic wealth;NA;avoir un chmap de culture;avoir un chmap de culture;having a field;economic;health;material wealth;food security;sad;NA;NA;-0.116400001359722;-0.101642699692881;0.0420061137227934;0.030692238598161;-0.120436988331861;>1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;petrol;no_boat;dry_toilet;bicycle;Madagascar;5
853;Madagascar;Southwest;Toliara II;Tulear 2;Tsandamba;09/12/2016;Soanahary Gerard;this_village;NA;44;some_middle_school;Vezo;Protestant;married;yes;male;1;1;1;2;3;5;7;fishing_gleaning;yes;2;2;strongly_agree;9;mesh_gill_net_above5;15;kgs;NA;4;NA;37500;3137.618;11.95174174;3;20;73;7;false;false;false;false;true;false;false;NA;more_than_once_day;decreasing;Il y a beaucoup des pecheurs alors ils utilisent des outils qui ne sont pas censes etre utilises de plus la croissance de la population;decreasing;beaucoup de pecheurs alors ils utilisent des outils qui ne sont pas censes etre utilises, augmentation de la population;lots of fishermen are using prohibited fishing gears, population growth;yes;Faire de la reserve;trust_more_people;trust_more_people;trust_more_people;trust_all;trust_more_people;Tsandamba/nosy ve/bandinga/ankiahia/Ravinony;Senne a la plage/Valibato/Petite senne/Poison;reserve temporaire:Juillet-Octobre/15decembre-31Janvier: pieuvre;Lambondriaky/Tortues de mer/dauphin/baleine;-;fishers_local_users and NGO;NGO;fishers_local_users and NGO and government;NGO and government;NA;NA;NA;NA;NA;NA;no_one;no_one;a_few;a_few;NA;yes;Il y a beaucoup des avantages car on a beaucoup des produits de mer en general on a une vie bonne comme les autres;yes;beaucoup de produits de la mer en general, bon niveau de vie comme les autres ;many products from the sea in general, good life conditions like everybody else;NA;NA;NA;good;yes;Il y a de bonne prise alors il y a de source de revenue de chacundes villageois;yes;bonnes prises qui sont sources de revenu de chacun des villageois;good catch that are sources of income for each villagers;NA;NA;NA;good;Mirex, Copefrito: Ils ont beaucoup de benefice plus sur les produits achetes;les pecheurs: meme ils ont beaucoup des prises les prix sont bas;unfair;les prises de poissons sont differents( beaucoup, moyenne, petit et rien) et meme sur les tailles des poissons(gros, moyenne et petit) et il a des personnes qui se regroupent pour pecher ensemble et ils ont beaucoup;somewhat_more;easier;a_lot_less_reliable;supportive;elle augmente les fruits de mer;active;strongly_agree;fair;elle est transparente;no_conflict;NA;better;On a eu de l'argent et on a achete un terrain;better;On a eu de l'argent et on a achete un terrain;we got money and bought land;economic;economic;economic wealth;material wealth;on a vendu plusieurs produits pour acheter des fournitures de maison;on a vendu plusieurs produits pour acheter des fournitures de maison;we sold products to buy furnitures for the house;economic;NA;material wealth;NA;La source de revenue marche bien;La source de revenue marche bien;livelihood is going well;economic;NA;livelihoods;NA;sad;fish_less;yes;0.0959379499641225;0.252996158573799;-0.0572001245051492;-0.138133280748994;0.0195560661468628;>1;1;1;>1;>1;0;0;0;0;0;0;0;>1;>1;0;no;thach;wood;cement;generator;no_motor;no_toilet;no_transport;Madagascar;8
